dataset_name,dataset_label,subject,group_id,group_frame_idx,window_idx,prev_window_idx,side_label,side_label_name,basis_global_index,basis_name,branch,level_index,level_name,local_basis_index,raw_coeff_column,usage,raw_coeff,activation,decoded_index_local,decoded_index_global,argmax_usage_index_local,argmax_usage_index_global,is_decoded_basis,is_argmax_usage_basis,start_frame,end_frame,side,score,label_5class,matrix_size,deleted_x,deleted_y
IMR,0,00102,IMR:00102:x:group000,2,5,4,1,Normal,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.0,0.011544760316610336,0.0,3.0,5.0,3,5,0.0,0,100,120,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group000,2,5,4,1,Normal,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.17973925173282623,0.011544760316610336,0.002075046533718705,3.0,5.0,3,5,0.0,0,100,120,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group000,2,5,4,1,Normal,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.8202607035636902,0.011544760316610336,0.0094697130843997,3.0,5.0,3,5,1.0,1,100,120,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group000,2,5,4,1,Normal,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.0,0.011544760316610336,0.0,3.0,5.0,3,5,0.0,0,100,120,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group000,2,5,4,1,Normal,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.0,0.011544760316610336,0.0,3.0,5.0,3,5,0.0,0,100,120,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group000,2,5,4,1,Normal,8,side_b0,side,,side,0,side_coeff,0.006100653205066919,-23.68044090270996,-0.14446616172790527,,,2,10,,0,100,120,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group000,2,5,4,1,Normal,9,side_b1,side,,side,1,side_coeff,0.37656205892562866,-23.68044090270996,-8.917155265808105,,,2,10,,0,100,120,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group000,2,5,4,1,Normal,10,side_b2,side,,side,2,side_coeff,0.6173372864723206,-23.68044090270996,-14.618819236755371,,,2,10,,1,100,120,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group000,3,6,5,1,Normal,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.9961376786231995,-4.562546730041504,-4.544924736022949,0.0,0.0,0,0,1.0,1,120,140,-1,0,2,341,0,1
IMR,0,00102,IMR:00102:x:group000,3,6,5,1,Normal,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.0038622920401394367,-4.562546730041504,-0.01762188784778118,0.0,0.0,0,0,0.0,0,120,140,-1,0,2,341,0,1
IMR,0,00102,IMR:00102:x:group000,3,6,5,1,Normal,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.0,0.06250937283039093,0.0,4.0,6.0,4,6,0.0,0,120,140,-1,0,2,341,0,1
IMR,0,00102,IMR:00102:x:group000,3,6,5,1,Normal,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.0,0.06250937283039093,0.0,4.0,6.0,4,6,0.0,0,120,140,-1,0,2,341,0,1
IMR,0,00102,IMR:00102:x:group000,3,6,5,1,Normal,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.1703510880470276,0.06250937283039093,0.010648539289832115,4.0,6.0,4,6,0.0,0,120,140,-1,0,2,341,0,1
IMR,0,00102,IMR:00102:x:group000,3,6,5,1,Normal,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.0,0.06250937283039093,0.0,4.0,6.0,4,6,0.0,0,120,140,-1,0,2,341,0,1
IMR,0,00102,IMR:00102:x:group000,3,6,5,1,Normal,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.8296488523483276,0.06250937283039093,0.05186082795262337,4.0,6.0,4,6,1.0,1,120,140,-1,0,2,341,0,1
IMR,0,00102,IMR:00102:x:group000,3,6,5,1,Normal,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.0,0.06250937283039093,0.0,4.0,6.0,4,6,0.0,0,120,140,-1,0,2,341,0,1
IMR,0,00102,IMR:00102:x:group000,3,6,5,1,Normal,8,side_b0,side,,side,0,side_coeff,0.03939652070403099,-13.373870849609375,-0.5268839597702026,,,2,10,,0,120,140,-1,0,2,341,0,1
IMR,0,00102,IMR:00102:x:group000,3,6,5,1,Normal,9,side_b1,side,,side,1,side_coeff,0.40244564414024353,-13.373870849609375,-5.382256031036377,,,2,10,,0,120,140,-1,0,2,341,0,1
IMR,0,00102,IMR:00102:x:group000,3,6,5,1,Normal,10,side_b2,side,,side,2,side_coeff,0.5581578016281128,-13.373870849609375,-7.464730262756348,,,2,10,,1,120,140,-1,0,2,341,0,1
IMR,0,00102,IMR:00102:x:group001,0,7,6,1,Normal,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.9961376786231995,-4.562546730041504,-4.544924736022949,0.0,0.0,0,0,1.0,1,140,160,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,0,7,6,1,Normal,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.0038622920401394367,-4.562546730041504,-0.01762188784778118,0.0,0.0,0,0,0.0,0,140,160,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,0,7,6,1,Normal,2,free_b2,free,1.0,free_level1,0,free_coeff_l1,0.0,0.06250937283039093,0.0,4.0,6.0,4,6,0.0,0,140,160,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,0,7,6,1,Normal,3,free_b3,free,1.0,free_level1,1,free_coeff_l1,0.0,0.06250937283039093,0.0,4.0,6.0,4,6,0.0,0,140,160,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,0,7,6,1,Normal,4,free_b4,free,1.0,free_level1,2,free_coeff_l1,0.1703510880470276,0.06250937283039093,0.010648539289832115,4.0,6.0,4,6,0.0,0,140,160,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,0,7,6,1,Normal,5,free_b5,free,1.0,free_level1,3,free_coeff_l1,0.0,0.06250937283039093,0.0,4.0,6.0,4,6,0.0,0,140,160,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,0,7,6,1,Normal,6,free_b6,free,1.0,free_level1,4,free_coeff_l1,0.8296488523483276,0.06250937283039093,0.05186082795262337,4.0,6.0,4,6,1.0,1,140,160,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,0,7,6,1,Normal,7,free_b7,free,1.0,free_level1,5,free_coeff_l1,0.0,0.06250937283039093,0.0,4.0,6.0,4,6,0.0,0,140,160,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,0,7,6,1,Normal,8,side_b0,side,,side,0,side_coeff,0.023408733308315277,-16.402727127075195,-0.3839670717716217,,,2,10,,0,140,160,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,0,7,6,1,Normal,9,side_b1,side,,side,1,side_coeff,0.40814733505249023,-16.402727127075195,-6.694729328155518,,,2,10,,0,140,160,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,0,7,6,1,Normal,10,side_b2,side,,side,2,side_coeff,0.5684439539909363,-16.402727127075195,-9.324030876159668,,,2,10,,1,140,160,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,1,9,8,1,Normal,0,free_b0,free,0.0,free_level0,0,free_coeff_l0,0.9510898590087891,-0.014000579714775085,-0.013315808959305286,1.0,1.0,0,0,0.0,1,180,200,-1,0,2,341,0,0
IMR,0,00102,IMR:00102:x:group001,1,9,8,1,Normal,1,free_b1,free,0.0,free_level0,1,free_coeff_l0,0.04891015589237213,-0.014000579714775085,-0.0006847705226391554,1.0,1.0,0,0,1.0,0,180,200,-1,0,2,341,0,0
